time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
297,297,1362000.0,1362000.0,0.0,908,908,0,0.0,0.0005859375,0.000146484375,0.00025371838001497223,0.2525643466590619,0.9572809942688353,0.11178414096916267,908,13568.492326826907,12920.69502350688,27235.662151822446,29956.053523695464,32408.61530061941,32669.748463451862,0,0,0.0,0,0,0,0,908,1362000.0,20108.0,0.0005859375,420000.0,0.0,281,0.0,403500.0,0.0,269,0.0,258000.0,0.0,173,0.0,280500.0,0.0,188
298,298,1380000.0,1380000.0,0.0,920,920,0,0.0,0.0009765625,0.000244140625,0.0004228639666916204,0.2515375680272284,0.9471884260378338,0.12608695652173885,920,13462.169878727587,12965.113922148943,26641.242659637326,30222.394696066967,31770.344640823976,32613.43087553978,0,0,0.0,0,0,0,0,920,1380000.0,22320.0,0.0,415500.0,0.0,278,0.0009765625,435000.0,0.0,289,0.0,247500.0,0.0,165,0.0,282000.0,0.0,188
299,299,1438500.0,1438500.0,0.0,959,959,0,0.0,0.02109375,0.007470703125,0.00807467205692617,0.4612065568602727,0.9133278911888901,0.1691866527632948,959,20947.663889287163,16573.387591958046,54302.87450880407,66546.23062636373,72416.84599307923,74000.28105568886,0,0,0.0,0,0,0,0,959,1438500.0,17372.0,0.005859375,409500.0,0.0,267,0.02109375,516000.0,0.0,323,0.0009765625,235500.0,0.0,156,0.001953125,277500.0,0.0,183
300,300,1348500.0,1348500.0,0.0,899,899,0,0.0,0.0060546875,0.005712890625,0.00025371838001497245,0.998031496062992,0.9413404242432714,0.13709677419354804,899,20427.970520608353,15494.18607801199,57682.22502151131,66959.23581758261,70676.55706440483,71147.88287967443,0,0,0.0,0,0,0,0,899,1348500.0,19916.0,0.00546875,363000.0,0.0,240,0.005859375,462000.0,0.0,320,0.00546875,243000.0,0.0,157,0.0060546875,280500.0,0.0,182
301,301,1369500.0,1369500.0,0.0,913,913,0,0.0,0.020312499999999997,0.00771484375,0.00727326022709587,0.529436715303699,0.9239497661220599,0.14813800657174125,913,22924.064929557135,15532.06550091505,62131.29264202118,70026.05983731031,74015.72633804893,74185.30649387836,0,0,0.0,0,0,0,0,913,1369500.0,18632.0,0.020312499999999997,504000.0,0.0,320,0.0035156249999999997,337500.0,0.0,229,0.0035156249999999997,255000.0,0.0,170,0.0035156249999999997,273000.0,0.0,183
302,302,1378500.0,1378500.0,0.0,919,919,0,0.0,0.0189453125,0.0072265625,0.006770050786108209,0.5325812098813462,0.930112772846413,0.14118607181719245,919,33214.21260282413,16310.303401708603,86410.78880006669,91506.11890619037,93637.27509267569,93898.53281199932,0,0,0.0,0,0,0,0,919,1378500.0,18404.0,0.0189453125,501000.0,0.0,329,0.0035156249999999997,336000.0,0.0,224,0.0029296875,259500.0,0.0,174,0.0035156249999999997,282000.0,0.0,188
303,303,1410000.0,1410000.0,0.0,940,940,0,0.0,0.047265625,0.01416015625,0.01911494809945155,0.35432606424213825,0.902693778809376,0.17659574468085082,940,51085.220399847436,16923.378956615925,155673.13581056893,173180.4480998242,183795.45108784083,186267.0794016719,0,0,0.0,0,0,0,0,940,1410000.0,19352.0,0.047265625,534000.0,0.0,325,0.0035156249999999997,369000.0,0.0,246,0.0029296875,234000.0,0.0,156,0.0029296875,273000.0,0.0,183
304,304,1417500.0,1417500.0,0.0,945,945,0,0.0,0.0537109375,0.015478515625,0.022074795158014728,0.3296061349532269,0.9152509541710908,0.16481481481481453,945,80651.53724958896,16497.086412370205,224021.63326933383,236695.89762877225,245904.90465640833,245988.34010720253,0,0,0.0,0,0,0,0,945,1417500.0,20752.0,0.0537109375,517500.0,0.0,326,0.0029296875,384000.0,0.0,257,0.00234375,243000.0,0.0,163,0.0029296875,273000.0,0.0,182
305,305,1297500.0,1297500.0,0.0,865,865,0,0.0,0.0482421875,0.013964843749999999,0.019795815551638486,0.33228794280143,0.9128925599668138,0.15462427745664709,865,97446.65302279395,16712.614290714264,251764.70252392293,258571.2608764267,262185.7729605197,263740.7635834217,0,0,0.0,0,0,0,0,865,1297500.0,18304.0,0.0482421875,493500.0,0.0,327,0.0029296875,297000.0,0.0,198,0.0017578124999999998,234000.0,0.0,157,0.0029296875,273000.0,0.0,182
306,306,1317000.0,1317000.0,0.0,878,878,0,0.0,0.0552734375,0.015283203124999999,0.023089611709918273,0.30464892095279555,0.9187778296894517,0.15489749430523903,878,104600.66875785337,16413.88094651699,276416.7419099271,284969.6717596924,289867.02425096947,290968.7592136264,0,0,0.0,0,0,0,0,878,1317000.0,20104.0,0.0552734375,490500.0,0.0,319,0.00234375,319500.0,0.0,214,0.0017578124999999998,234000.0,0.0,156,0.0017578124999999998,273000.0,0.0,184
307,307,1359000.0,1359000.0,0.0,906,906,0,0.0,0.07363281249999999,0.019580078124999997,0.031208277506623458,0.28244992165927757,0.9081169348414848,0.1672185430463573,906,116299.46184232766,16543.229615211487,311456.15971170366,327000.6851361394,333428.5169598073,335228.665243268,0,0,0.0,0,0,0,0,906,1359000.0,22644.0,0.07363281249999999,516000.0,0.0,322,0.0017578124999999998,336000.0,0.0,225,0.001171875,234000.0,0.0,157,0.0017578124999999998,273000.0,0.0,182
308,308,1359000.0,1359000.0,0.0,906,906,0,0.0,0.071875,0.019628906249999998,0.030178941480958753,0.2972803932245295,0.9174468199254272,0.1600441501103751,906,132983.33431965185,16712.249992996454,356878.00821869075,365367.5587005645,368891.49133651465,369308.6972922087,0,0,0.0,0,0,0,0,906,1359000.0,22740.0,0.071875,502500.0,0.0,328,0.0037109375,346500.0,0.0,229,0.001171875,237000.0,0.0,158,0.0017578124999999998,273000.0,0.0,182
309,309,1377000.0,1377000.0,0.0,918,918,0,0.0,0.0673828125,0.018017578125,0.02850203516871286,0.2855174756548653,0.9391817192988713,0.1312636165577339,918,132023.28361634855,16202.773976325989,366887.3723894775,372344.03674443846,375180.529771469,375569.6778948903,0,0,0.0,0,0,0,0,918,1377000.0,20108.0,0.0673828125,486000.0,0.0,327,0.0017578124999999998,348000.0,0.0,234,0.001171875,270000.0,0.0,180,0.0017578124999999998,273000.0,0.0,182
310,310,1374000.0,1374000.0,0.0,916,916,0,0.0,0.0791015625,0.020361328124999998,0.03391453373706168,0.26494706818057157,0.9235903803309293,0.1555676855895194,916,136551.04352135118,16385.63110411167,379282.9456180483,395596.796554029,403975.9307474009,406501.05677455664,0,0,0.0,0,0,0,0,916,1374000.0,18312.0,0.0791015625,498000.0,0.0,320,0.001171875,357000.0,0.0,239,0.0005859375,238500.0,0.0,160,0.0005859375,280500.0,0.0,189
311,311,1464000.0,1464000.0,0.0,976,976,0,0.0,0.1251953125,0.03261718749999999,0.05345054065798455,0.2713399654610463,0.9076093998917625,0.16086065573770458,976,184714.87638310966,16808.91549012065,523226.10581208766,544986.0613318235,556267.1081453591,558749.8083101511,0,0,0.0,0,0,0,0,976,1464000.0,22672.0,0.1251953125,559500.0,0.0,321,0.0021484374999999997,357000.0,0.0,237,0.0015625,273000.0,0.0,181,0.0015625,274500.0,0.0,182
312,312,1500000.0,1500000.0,0.0,1000,1000,0,0.0,0.160546875,0.040722656249999996,0.06918219916653817,0.25732828867195834,0.9087406308840956,0.16249999999999987,1000,254294.596641676,16674.183576583862,706944.139033088,727097.5990696198,738432.8828869178,741355.8456274867,0,0,0.0,0,0,0,0,1000,1500000.0,18896.0,0.160546875,573000.0,0.0,325,0.001171875,357000.0,0.0,239,0.0,265500.0,0.0,179,0.001171875,304500.0,0.0,203
313,313,1482000.0,1482000.0,0.0,988,988,0,0.0,0.19003906250000002,0.048144531250000004,0.08192591125335369,0.25669810903219387,0.9156454723508356,0.14271255060728727,988,314537.0357433883,16655.682704657316,877909.0641113638,895962.6491981023,903595.7395481715,905620.8668005466,0,0,0.0,0,0,0,0,988,1482000.0,28728.0,0.19003906250000002,564000.0,0.0,323,0.0,309000.0,0.0,208,0.001953125,286500.0,0.0,189,0.0005859375,322500.0,0.0,216
314,314,1483500.0,1483500.0,0.0,989,989,0,0.0,0.22597656249999998,0.056982421874999994,0.09757207065244144,0.2543256615339249,0.905858829456589,0.15798786653185015,989,382650.17111865827,17241.539101839066,1030653.5122541547,1050503.8212093352,1063142.9653514787,1065903.4304478168,0,0,0.0,0,0,0,0,989,1483500.0,22836.0,0.22597656249999998,574500.0,0.0,325,0.001953125,333000.0,0.0,220,0.0,271500.0,0.0,183,0.0,304500.0,0.0,204
315,315,1465500.0,1465500.0,0.0,977,977,0,0.0,0.26875,0.0671875,0.11637216363353395,0.25000558141611634,0.8792802004458447,0.1788638689866937,977,483356.4493675601,17164.289552867413,1253201.7124645591,1277929.441514082,1287586.7872437458,1288708.6661871672,0,0,0.0,0,0,0,0,977,1465500.0,22024.0,0.26875,598500.0,0.0,332,0.0,322500.0,0.0,217,0.0,262500.0,0.0,175,0.0,282000.0,0.0,188
316,316,1438500.0,1438500.0,0.0,959,959,0,0.0,0.312890625,0.07822265625,0.13548561492799516,0.250004794022812,0.8738261014978014,0.1749217935349321,959,582160.4082646475,17534.34301674366,1473510.9864190817,1497952.224152863,1510904.3090583687,1513083.1287533045,0,1,0.0,0,0,0,0,959,1438500.0,21320.0,0.312890625,595500.0,0.0,325,0.0,298500.0,0.0,199,0.0,267000.0,0.0,178,0.0,277500.0,0.0,185
317,317,1420500.0,1342500.0,0.0,947,895,0,0.0,0.2841796875,0.071044921875,0.12305341430726155,0.25000527836908903,0.8957019124362289,0.1586589229144666,895,551690.2991046512,15874.092799425125,1518029.1834038496,1525964.9638771354,1529755.858646123,1531899.6666093469,1,0,78000.0,52,0,0,0,895,1342500.0,19584.0,0.2841796875,564000.0,0.0,325,0.0,289500.0,0.0,193,0.0,267000.0,0.0,178,0.0,300000.0,0.0,200
318,318,1545000.0,1518000.0,27000.0,1030,1012,18,0.017475728155339796,0.33214034826294275,0.08327922769073569,0.14368058807601997,0.25147311208806816,0.9405542079804814,0.12475728155339794,1012,550092.5454862287,23085.59574276209,1568753.929461783,1576381.9313654387,1579370.058082698,1580470.2770739198,0,1,0.0,0,0,0,0,1012,1518000.0,25184.0,0.33214034826294275,550500.0,27000.0,325,0.0009765625,340500.0,0.0,226,0.0,355500.0,0.0,289,0.0,298500.0,0.0,199
319,319,1560000.0,1494000.0,24000.0,1040,996,16,0.015384615384615375,0.30899225504322764,0.07724806376080691,0.13379757122003774,0.2500048545063182,0.9619010351819572,0.09951923076923053,996,480246.30756857945,16597.29309052229,1567782.2063831985,1573928.7772959857,1578871.2414629087,1580871.6092730165,1,1,42000.0,28,0,0,0,996,1494000.0,18376.0,0.30899225504322764,520500.0,24000.0,324,0.0,376500.0,0.0,252,0.0,327000.0,0.0,218,0.0,336000.0,0.0,224
320,320,1441500.0,1402500.0,0.0,961,935,0,0.0,0.2490234375,0.062255859375,0.10783031150636321,0.25000602355360013,0.9822058341806239,0.07101977107179991,935,414937.83801546524,18265.67332035303,1489647.6843034327,1505808.8108546983,1518070.3407575968,1519145.5829814672,1,0,39000.0,26,0,0,0,935,1402500.0,18020.0,0.2490234375,433500.0,0.0,326,0.0,375000.0,0.0,278,0.0,316500.0,0.0,211,0.0,316500.0,0.0,211
321,321,1437000.0,1437000.0,0.0,958,958,0,0.0,0.2115234375,0.05302734375,0.09150807504511235,0.25138977160250453,0.9709651209046051,0.09655532359081387,958,354072.2005165141,23321.68610498309,1292352.72426998,1317031.6910386693,1330769.4243023545,1333666.8920730352,0,0,0.0,0,0,0,0,958,1437000.0,19976.0,0.2115234375,390000.0,0.0,324,0.0005859375,439500.0,0.0,318,0.0,334500.0,0.0,223,0.0,273000.0,0.0,182
322,322,1501500.0,1501500.0,0.0,1001,1001,0,0.0,0.1634765625,0.041015625,0.07070325988419454,0.2517982306224473,0.9718013027167736,0.0886613386613384,1001,250892.10551492978,17845.351586937904,1074403.9533967376,1118214.5455601811,1134307.9614406824,1136398.2570185661,0,0,0.0,0,0,0,0,1001,1501500.0,20156.0,0.1634765625,361500.0,0.0,323,0.0005859375,477000.0,0.0,318,0.0,363000.0,0.0,242,0.0,300000.0,0.0,200
323,323,1515000.0,1515000.0,0.0,1010,1010,0,0.0,0.1283203125,0.03564453125,0.053539588185302266,0.3071129880727896,0.9677266345387622,0.10099009900990086,1010,210257.76687060087,18039.699618458748,793438.021879065,851823.0636483185,867208.2253305075,869625.9868158698,0,0,0.0,0,0,0,0,1010,1515000.0,18700.0,0.1283203125,400500.0,0.0,327,0.003515625,471000.0,0.0,311,0.0078125,364500.0,0.0,235,0.0029296875,279000.0,0.0,183
324,324,1383000.0,1383000.0,0.0,922,922,0,0.0,0.092578125,0.0271484375,0.03779410427073187,0.3403651866010165,0.9832107332870692,0.06941431670281983,922,169669.30680664457,17048.447879195213,654942.4067398994,690201.540826289,698958.4801664785,701475.4385630488,0,0,0.0,0,0,0,0,922,1383000.0,20212.0,0.092578125,388500.0,0.0,320,0.0072265624999999995,390000.0,0.0,255,0.0041015625,319500.0,0.0,214,0.0046875,285000.0,0.0,187
325,325,1452000.0,1452000.0,0.0,968,968,0,0.0,0.0556640625,0.017382812499999997,0.022105716901438924,0.3820848005402537,0.991173807448528,0.04958677685950397,968,114163.54355498053,16958.310506492853,439818.9967667043,464994.8670821464,480495.3916735436,481118.78483355045,0,0,0.0,0,0,0,0,968,1452000.0,19624.0,0.0556640625,396000.0,0.0,327,0.0052734374999999995,397500.0,0.0,265,0.0041015625,321000.0,0.0,214,0.0044921875000000005,337500.0,0.0,224
326,326,1419000.0,1419000.0,0.0,946,946,0,0.0,0.0064453125,0.004931640624999999,0.0010461076799623316,0.9569418386491554,0.992102345793978,0.04862579281183921,946,43758.646706926775,17197.110535413027,222953.01003853977,275855.83149257593,289723.4417618374,293679.6665883064,0,0,0.0,0,0,0,0,946,1419000.0,20848.0,0.0064453125,367500.0,0.0,329,0.0046875,400500.0,0.0,268,0.005078125,330000.0,0.0,219,0.0035156249999999997,321000.0,0.0,215
327,327,1459500.0,1459500.0,0.0,973,973,0,0.0,0.0046875,0.004101562499999999,0.00041432037960149274,0.9898989898989895,0.985687305044582,0.0644912641315516,973,13497.568783016635,13165.208636045456,25158.164637589452,27704.28022774458,30076.296482625752,31578.308281600475,0,0,0.0,0,0,0,0,973,1459500.0,21988.0,0.0046875,435000.0,0.0,293,0.0041015625,367500.0,0.0,246,0.0041015625,337500.0,0.0,226,0.0035156249999999997,319500.0,0.0,213
328,328,1459500.0,1459500.0,0.0,973,973,0,0.0,0.006640625,0.00400390625,0.001540989632622998,0.8709844559585492,0.9836308967214,0.07065775950668018,973,13555.901838164658,13431.95185571909,25561.52773534059,29509.88229136227,33981.094895992755,34006.16823095083,0,0,0.0,0,0,0,0,973,1459500.0,23468.0,0.006640625,436500.0,0.0,289,0.0035156249999999997,375000.0,0.0,251,0.0029296875,336000.0,0.0,226,0.0029296875,312000.0,0.0,209
329,329,1470000.0,1470000.0,0.0,980,980,0,0.0,0.0035156249999999997,0.0029296875,0.00041432037960149263,0.9803921568627452,0.9751679433338478,0.08826530612244876,980,15237.351761078347,14492.044646531343,32828.51747675833,42475.45573102296,45615.88867458934,46858.70513480902,0,0,0.0,0,0,0,0,980,1470000.0,20080.0,0.0029296875,454500.0,0.0,308,0.0035156249999999997,382500.0,0.0,255,0.0029296875,336000.0,0.0,224,0.00234375,297000.0,0.0,199
330,330,1414500.0,1414500.0,0.0,943,943,0,0.0,0.0039062499999999996,0.003173828125,0.0005920095533682684,0.9663769441903021,0.9879973601525245,0.058059384941675285,943,12884.98105860123,12667.576031386852,24045.931591677665,26462.065866529945,28133.167011424768,29701.58604389429,0,0,0.0,0,0,0,0,943,1414500.0,21364.0,0.0039062499999999996,385500.0,0.0,256,0.0035156249999999997,399000.0,0.0,266,0.0029296875,318000.0,0.0,212,0.00234375,312000.0,0.0,208
331,331,1459500.0,1459500.0,0.0,973,973,0,0.0,0.0044921875000000005,0.002880859375,0.0009303007267215652,0.9055671175858482,0.9608691504175446,0.11073997944501524,973,14003.147521615763,13863.559404075146,25719.00284079313,28952.633342311372,31150.15107687168,33333.2425314188,0,0,0.0,0,0,0,0,973,1459500.0,22348.0,0.00234375,457500.0,0.0,307,0.0044921875000000005,414000.0,0.0,275,0.00234375,312000.0,0.0,209,0.00234375,276000.0,0.0,184
332,332,1432500.0,1432500.0,0.0,955,955,0,0.0,0.0042968749999999995,0.002978515625,0.0009898991666363911,0.9005324298160697,0.9795808110534932,0.07984293193717251,955,13381.13134886145,13215.657935082912,24878.99918963312,28348.386750924587,30854.717317524573,31270.561182022095,0,0,0.0,0,0,0,0,955,1432500.0,22356.0,0.0042968749999999995,370500.0,0.0,245,0.0035156249999999997,435000.0,0.0,291,0.00234375,331500.0,0.0,221,0.0017578124999999998,295500.0,0.0,198
333,333,1420500.0,1420500.0,0.0,947,947,0,0.0,0.0035156249999999997,0.0024414062499999996,0.001000678785738242,0.8561643835616436,0.9858554034623317,0.06573389651531136,947,12979.277393374927,12794.226105928421,24314.922212529178,26873.870794628852,29513.97322907681,31393.629537701607,0,0,0.0,0,0,0,0,947,1420500.0,18724.0,0.0017578124999999998,382500.0,0.0,258,0.0035156249999999997,409500.0,0.0,273,0.0033203125,324000.0,0.0,215,0.001171875,304500.0,0.0,204
334,334,1458000.0,1458000.0,0.0,972,972,0,0.0,0.0037109375,0.00224609375,0.0009417627696282182,0.85048231511254,0.9717360716842339,0.09516460905349766,972,13306.576575483621,13101.531230092049,24673.106001996992,27552.998213577852,29972.02801116234,30160.226197719574,0,0,0.0,0,0,0,0,972,1458000.0,17860.0,0.0037109375,444000.0,0.0,294,0.00234375,396000.0,0.0,266,0.0017578124999999998,340500.0,0.0,229,0.001171875,277500.0,0.0,185
335,335,1386000.0,1386000.0,0.0,924,924,0,0.0,0.00234375,0.0013183593749999999,0.0006385105874327159,0.8099999999999998,0.9795952085914911,0.07846320346320335,924,13530.59795313164,13355.408743202686,25422.51312150359,28521.663318887946,30816.796646343886,31443.99924069643,0,0,0.0,0,0,0,0,924,1386000.0,20208.0,0.001171875,399000.0,0.0,269,0.00234375,385500.0,0.0,257,0.001171875,328500.0,0.0,220,0.0005859375,273000.0,0.0,183
336,336,1338000.0,1338000.0,0.0,892,892,0,0.0,0.00234375,0.001025390625,0.0008666132494774827,0.5836177315048217,0.9747821740451431,0.08183856502242137,892,13173.296639373351,12977.254019707441,24262.186131489278,27012.17792060495,30640.571655563905,30970.13224709034,0,0,0.0,0,0,0,0,892,1338000.0,21832.0,0.0005859375,319500.0,0.0,214,0.00234375,423000.0,0.0,282,0.001171875,318000.0,0.0,212,0.0,277500.0,0.0,186
337,337,1371000.0,1371000.0,0.0,914,914,0,0.0,0.0033203125,0.00185546875,0.0011177268693612888,0.733739837398374,0.9656953409658386,0.10010940919037181,914,13565.960925031673,13022.875206619501,25523.439846935864,29125.133247659207,32263.277843374482,32831.79781061411,0,0,0.0,0,0,0,0,914,1371000.0,22140.0,0.0025390624999999997,339000.0,0.0,224,0.0033203125,447000.0,0.0,297,0.0005859375,312000.0,0.0,209,0.0009765625,273000.0,0.0,181
338,338,1485000.0,1485000.0,0.0,990,990,0,0.0,0.0068359375,0.0025390624999999997,0.0025050303395274726,0.5067466266866565,0.9553748976488479,0.12020202020201998,990,20944.905303740503,16673.829132080078,52411.24965257048,59939.285765049484,65895.66922852339,67222.66847383976,0,0,0.0,0,0,0,0,990,1485000.0,25108.0,0.001171875,403500.0,0.0,270,0.0068359375,484500.0,0.0,319,0.0015625,324000.0,0.0,215,0.0005859375,273000.0,0.0,182
339,339,1513500.0,1513500.0,0.0,1009,1009,0,0.0,0.0021484374999999997,0.001123046875,0.0008666132494774827,0.6270562564724951,0.9695455497781079,0.09539147670961334,1009,14150.005957728217,13849.654666602612,26737.07014942168,32073.183484091758,39980.03568592587,40014.70899921656,0,0,0.0,0,0,0,0,1009,1513500.0,22696.0,0.0021484374999999997,445500.0,0.0,296,0.0017578124999999998,430500.0,0.0,293,0.0005859375,361500.0,0.0,242,0.0,276000.0,0.0,185
340,340,1531500.0,1531500.0,0.0,1021,1021,0,0.0,0.0017578124999999998,0.00043945312499999996,0.0007611551400449168,0.2508538179562099,0.9691391883499623,0.09965719882468149,1021,14513.9272184975,14218.597978532314,28492.046793103218,32707.73252027034,36826.02211900714,37057.74384713173,0,0,0.0,0,0,0,0,1021,1531500.0,17848.0,0.0,414000.0,0.0,279,0.0017578124999999998,472500.0,0.0,315,0.0,357000.0,0.0,239,0.0,288000.0,0.0,192
341,341,1459500.0,1459500.0,0.0,973,973,0,0.0,0.001953125,0.001025390625,0.0006956936937878422,0.6851164508924428,0.9676891469223379,0.09892086330935235,973,13427.00804483817,13300.783475100994,24999.65472347736,28337.688653755184,31247.70719955015,31252.43213146925,0,0,0.0,0,0,0,0,973,1459500.0,20416.0,0.001953125,421500.0,0.0,279,0.001171875,435000.0,0.0,291,0.0009765625,330000.0,0.0,219,0.0,273000.0,0.0,182
342,342,1422000.0,1422000.0,0.0,948,948,0,0.0,0.003125,0.0009277343750000001,0.0012909476627345983,0.34093316354597497,0.9678052982985139,0.10021097046413474,948,13313.949295694127,13190.310255020857,25044.015586206315,29652.156307862966,32166.27917347604,32720.39056390524,0,0,0.0,0,0,0,0,948,1422000.0,19936.0,0.0005859375,402000.0,0.0,269,0.003125,433500.0,0.0,287,0.0,313500.0,0.0,210,0.0,273000.0,0.0,182
343,343,1362000.0,1362000.0,0.0,908,908,0,0.0,0.0009765625,0.000244140625,0.0004228639666916204,0.2515375680272285,0.9806921883772494,0.07819383259911872,908,13332.774599680686,13072.329758375883,24861.437956398724,28315.511363701815,31657.202507411443,33878.53394436836,0,0,0.0,0,0,0,0,908,1362000.0,21276.0,0.0,360000.0,0.0,241,0.0,403500.0,0.0,273,0.0009765625,325500.0,0.0,216,0.0,273000.0,0.0,182
