time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
1093,1093,111000.0,111000.0,0.0,74,74,0,0.0,0.0662109375,0.017138671874999997,0.028338953657520174,0.26781045777823953,0.888961038961039,0.19594594594594272,74,45254.50185291993,6236.7479444257915,116445.24223629963,117646.18801791708,118080.6130865903,118128.88253866509,0,0.023259780154405964,0,0.0662109375,42000.0,0.0,29,0.0017578124999999998,30000.0,0.0,25,0.0005859375,24000.0,0.0,20,0.0,15000.0,0.0,12
1094,1094,102000.0,102000.0,0.0,68,68,0,0.0,0.06386718749999999,0.015966796874999998,0.02765530342163197,0.2500234866062504,0.9017160686427457,0.18382352941176117,68,42161.90288567954,6806.594497937709,115067.56485695299,116181.00864162501,116619.1476558639,116667.8297685571,0,0.003074084618768642,0,0.06386718749999999,36000.0,0.0,28,0.0,30000.0,0.0,23,0.0,22500.0,0.0,16,0.0,13500.0,0.0,9
1095,1095,160500.0,160500.0,0.0,107,107,0,0.0,0.07363281249999999,0.021582031249999998,0.030085892107940958,0.33975402423584733,0.8729033241842025,0.2126168224299041,107,45195.586473122414,6489.366469807923,114884.79867479838,117118.33802486159,117890.22226435994,117974.40993542224,0,0.111882957064873,0,0.07363281249999999,61500.0,0.0,31,0.005859375,45000.0,0.0,24,0.0048828125,34500.0,0.0,18,0.001953125,19500.0,0.0,11
1096,1096,100500.0,100500.0,0.0,67,67,0,0.0,0.0662109375,0.0169921875,0.02841947885807291,0.26335517352652005,0.9028559935639582,0.18283582089551875,67,42634.0576851502,6006.80029136315,115887.46705462187,116817.16074964889,117003.70114681509,117024.42785761133,0,0.0,0,0.0662109375,36000.0,0.0,30,0.001171875,28500.0,0.0,23,0.0005859375,22500.0,0.0,19,0.0,13500.0,0.0,11
1097,1097,112500.0,112500.0,0.0,75,75,0,0.0,0.064453125,0.01611328125,0.02790902180164695,0.2500232730883358,0.868591723285979,0.21666666666666345,75,46167.41422057117,5964.438952315599,117210.02223359457,118990.12728454881,119580.73569796306,119646.35885500908,0,0.03842955751436819,0,0.064453125,43500.0,0.0,32,0.0,31500.0,0.0,23,0.0,24000.0,0.0,17,0.0,13500.0,0.0,9
1098,1098,148500.0,148500.0,0.0,99,99,0,0.0,0.0693359375,0.0205078125,0.028210657862606035,0.3457467659741278,0.8965422612513722,0.18939393939393678,99,44116.46603648451,6589.482988514006,117648.31286242306,119098.10332801446,119446.7294783252,119485.46571724862,0,0.07931048461886837,0,0.0693359375,54000.0,0.0,31,0.005859375,42000.0,0.0,22,0.00390625,33000.0,0.0,18,0.0029296875,19500.0,0.0,10
1099,1099,112500.0,112500.0,0.0,75,75,0,0.0,0.06679687499999999,0.016845703124999997,0.028840314567532856,0.25440072848329504,0.868591723285979,0.21666666666666345,75,46571.159772503175,5397.8281287662685,118619.54568737074,120083.77974595607,120515.01472863342,120562.92972670868,0,0.029228458472328057,0,0.06679687499999999,43500.0,0.0,30,0.0005859375,31500.0,0.0,26,0.0,24000.0,0.0,20,0.0,13500.0,0.0,12
1100,1100,102000.0,102000.0,0.0,68,68,0,0.0,0.064453125,0.01611328125,0.02790902180164695,0.2500232730883358,0.8947368421052632,0.19117647058823173,68,45070.404036880034,6293.9424645751715,119674.97383828108,121015.8319034575,121281.94892613849,121311.51748421416,0,0.008158750162740256,0,0.064453125,37500.0,0.0,29,0.0,28500.0,0.0,20,0.0,22500.0,0.0,15,0.0,13500.0,0.0,9
1101,1101,160500.0,160500.0,0.0,107,107,0,0.0,0.07421875,0.021240234375,0.030636487091017406,0.3246268656716418,0.8820493066255778,0.20327102803738084,107,46414.32601752146,6177.83548598364,120934.53706787378,122727.34385119088,123522.61541900138,123610.90729381144,0,0.10373553198491817,0,0.07421875,60000.0,0.0,30,0.005859375,45000.0,0.0,24,0.00390625,36000.0,0.0,20,0.0009765625,19500.0,0.0,12
1102,1102,100500.0,100500.0,0.0,67,67,0,0.0,0.0662109375,0.016845703125,0.028505046397708213,0.2588621520450479,0.9161224489795918,0.16791044776119057,67,44810.520005885286,5790.2324622273445,122159.01986161395,123430.67526509137,123900.39321481985,123952.58409812301,0,0.0,0,0.0662109375,36000.0,0.0,31,0.001171875,27000.0,0.0,22,0.0,22500.0,0.0,19,0.0,15000.0,0.0,11
1103,1103,142500.0,142500.0,0.0,95,95,0,0.0,0.075,0.02099609375,0.031209843584161897,0.311569000148286,0.8504523181304184,0.2289473684210499,95,49826.12023111405,5575.854319203645,123183.68467007838,124113.19844148203,124721.4837082724,124789.070960138,0,0.08946976059680486,0,0.075,57000.0,0.0,29,0.003125,37500.0,0.0,23,0.0048828125,33000.0,0.0,17,0.0009765625,15000.0,0.0,9
1104,1104,123000.0,123000.0,0.0,82,82,0,0.0,0.071484375,0.019433593750000002,0.03006750142136245,0.2946546823613447,0.9195842450765864,0.16463414634146067,82,45860.35335547613,6717.282409127802,125188.77792216782,126361.03790969841,126384.32496977865,126386.91242089868,0,0.04190584777252042,0,0.071484375,43500.0,0.0,29,0.0033203125,34500.0,0.0,22,0.00234375,25500.0,0.0,18,0.0005859375,19500.0,0.0,13
1105,1105,114000.0,114000.0,0.0,76,76,0,0.0,0.0708984375,0.018017578124999996,0.030531715475417134,0.2583046479530021,0.87409200968523,0.21052631578947056,76,48772.793276170756,6133.647883396596,125482.70767341368,126663.51149075665,127348.5017807098,127424.61181292683,0,0.032279947474175855,0,0.0708984375,43500.0,0.0,30,0.0005859375,31500.0,0.0,25,0.0005859375,25500.0,0.0,20,0.0,13500.0,0.0,10
1106,1106,154500.0,154500.0,0.0,103,103,0,0.0,0.08359375,0.025585937499999996,0.033528677437282835,0.368020930506857,0.8658994449885733,0.21601941747572573,103,51867.87556644591,6401.938852287829,128283.85543546043,129096.05101545542,129687.47946211122,129754.26434057206,0,0.10177729788140631,0,0.08359375,61500.0,0.0,28,0.0083984375,40500.0,0.0,19,0.0064453125000000005,33000.0,0.0,16,0.00390625,19500.0,0.0,9
1107,1107,115500.0,115500.0,0.0,77,77,0,0.0,0.0779296875,0.020800781249999997,0.03299379671920529,0.2844166102459941,0.8663062536528346,0.21753246753246436,77,51838.76964725835,6652.936755377799,130236.70207798108,132334.31485201494,132547.56117874876,132571.25521505252,0,0.02847029216955106,0,0.0779296875,45000.0,0.0,31,0.0029296875,31500.0,0.0,25,0.0017578124999999998,25500.0,0.0,21,0.0005859375,13500.0,0.0,12
1108,1108,109500.0,109500.0,0.0,73,73,0,0.0,0.07734375,0.019482421875,0.0334071097910104,0.2538006879828339,0.8724623444662737,0.20890410958903782,73,54612.108055738914,6522.830928485841,135842.29274904952,137248.492032139,137952.33304734738,138030.53760459274,0,0.028832441237578554,0,0.07734375,43500.0,0.0,30,0.0005859375,28500.0,0.0,23,0.0,22500.0,0.0,18,0.0,15000.0,0.0,11
1109,1109,163500.0,163500.0,0.0,109,109,0,0.0,0.0880859375,0.026806640625,0.0354163487738012,0.36423081570996974,0.8712965679084775,0.21330275229357554,109,54224.7263409035,6173.199785500765,138993.38836592808,142067.2345819162,143140.3662864989,143261.99825887382,0,0.10394600340567568,0,0.0880859375,63000.0,0.0,31,0.0083984375,45000.0,0.0,22,0.0068359375,36000.0,0.0,17,0.00390625,19500.0,0.0,9
1110,1110,111000.0,111000.0,0.0,74,74,0,0.0,0.0826171875,0.022119140625,0.034939210416522426,0.2861140390503438,0.8786906290115533,0.20270270270269952,74,57487.687449358455,6582.578686699271,144710.15770615748,146137.4263925967,146349.1293618333,146372.6519139707,0,0.021410538734058533,0,0.0826171875,43500.0,0.0,31,0.0029296875,28500.0,0.0,23,0.00234375,24000.0,0.0,19,0.0005859375,15000.0,0.0,13
1111,1111,115500.0,115500.0,0.0,77,77,0,0.0,0.0826171875,0.020654296875,0.03577429158211109,0.25001815624812174,0.8663062536528346,0.21753246753246436,77,57623.53360894288,5967.313240524381,145592.6682904318,147114.66249393657,147834.85864066333,147914.88043474406,0,0.03574244104440158,0,0.0826171875,45000.0,0.0,30,0.0,31500.0,0.0,26,0.0,25500.0,0.0,21,0.0,13500.0,0.0,10
1112,1112,160500.0,160500.0,0.0,107,107,0,0.0,0.0943359375,0.0287109375,0.03793263417042667,0.36422629933337264,0.8745035135960892,0.20794392523364258,107,60682.24947962182,6088.496615048498,152463.62087064981,154195.2922458581,154505.94996110868,154539.76925104484,0,0.10395054943033738,0,0.0943359375,63000.0,0.0,30,0.0087890625,42000.0,0.0,19,0.0078125,34500.0,0.0,15,0.00390625,21000.0,0.0,10
1113,1113,111000.0,111000.0,0.0,74,74,0,0.0,0.0884765625,0.023291015624999998,0.03764933415770205,0.27678500897403036,0.8809523809523809,0.20270270270269952,74,59188.932562924114,6610.294496072456,153800.1122975681,154364.00222686707,154474.3703607865,154486.63348677754,0,0.01748091433853258,0,0.0884765625,42000.0,0.0,30,0.0029296875,30000.0,0.0,24,0.0017578124999999998,25500.0,0.0,22,0.0,13500.0,0.0,13
1114,1114,114000.0,114000.0,0.0,76,76,0,0.0,0.08945312500000001,0.022802734375,0.03848285139554997,0.25987181445858476,0.8719806763285024,0.21052631578947056,76,62733.31880740792,6300.735903713852,156632.44577062503,158084.46570368856,158248.02156420946,158266.19443760067,0,0.03961530870943022,0,0.08945312500000001,45000.0,0.0,29,0.001171875,30000.0,0.0,23,0.0005859375,24000.0,0.0,18,0.0,15000.0,0.0,10
1115,1115,162000.0,162000.0,0.0,108,108,0,0.0,0.10078124999999999,0.029052734374999997,0.04143833860351404,0.3295573445139093,0.8704477611940299,0.21296296296296058,108,62426.97868214441,6203.101829089224,158494.59548496752,160252.92542707987,160359.9223025979,160369.29501892626,0,0.10777207842556948,0,0.10078124999999999,63000.0,0.0,30,0.00703125,43500.0,0.0,23,0.00546875,36000.0,0.0,19,0.0029296875,19500.0,0.0,10
1116,1116,112500.0,112500.0,0.0,75,75,0,0.0,0.09609374999999999,0.025048828125,0.04102687136550566,0.2715499394501405,0.88055729492799,0.20333333333333004,75,64005.52927669475,6130.19452014938,163983.87391216905,165567.40526045725,166147.1903888917,166211.61095871776,0,0.027110695952467293,0,0.09609374999999999,43500.0,0.0,29,0.00234375,30000.0,0.0,24,0.0017578124999999998,24000.0,0.0,19,0.0,15000.0,0.0,13
1117,1117,117000.0,117000.0,0.0,78,78,0,0.0,0.09609374999999999,0.024023437499999998,0.041609814322455446,0.25001560991853544,0.8711340206185567,0.21153846153845834,78,64718.18953034019,6300.560929095373,165470.39569306522,167070.63216115037,167624.02954413617,167685.5181422457,0,0.04197584992019863,0,0.09609374999999999,45000.0,0.0,30,0.0,31500.0,0.0,25,0.0,27000.0,0.0,21,0.0,13500.0,0.0,9
1118,1118,160500.0,160500.0,0.0,107,107,0,0.0,0.10585937499999999,0.030859374999999998,0.04333979533993466,0.33642617935811653,0.8815060055435787,0.20327102803738084,107,67101.9638049848,6668.689074888825,171944.32651668787,173925.1307519594,174843.13033809746,174951.64446330816,0,0.10549096953477496,0,0.10585937499999999,61500.0,0.0,31,0.0078125,43500.0,0.0,21,0.0068359375,34500.0,0.0,16,0.0029296875,21000.0,0.0,11
1119,1119,115500.0,115500.0,0.0,77,77,0,0.0,0.1013671875,0.026220703124999998,0.04339177750954935,0.2674859834579669,0.8663062536528346,0.21753246753246436,77,69555.28272108434,6576.499818906188,176066.85270523877,177246.54578718633,177290.71577900733,177295.62355587631,0,0.03684218680405075,0,0.1013671875,45000.0,0.0,31,0.0017578124999999998,31500.0,0.0,26,0.0017578124999999998,25500.0,0.0,21,0.0,13500.0,0.0,12
1120,1120,114000.0,114000.0,0.0,76,76,0,0.0,0.099609375,0.025195312499999997,0.04296364493821437,0.25590432403695706,0.8815628815628815,0.20394736842104955,76,69952.28189210084,6635.033788442612,180689.96833142824,182604.8556325864,183410.76992358174,183500.31595591456,0,0.03853974418383496,0,0.099609375,43500.0,0.0,32,0.0005859375,31500.0,0.0,23,0.0005859375,24000.0,0.0,18,0.0,15000.0,0.0,10
1121,1121,165000.0,165000.0,0.0,110,110,0,0.0,0.11328124999999999,0.03203125,0.046937417752819906,0.31773371372542075,0.8657698912421293,0.2181818181818158,110,72457.67615140372,6415.172322258353,183262.09148636722,185421.5861542262,185520.5128166,185526.14922522753,0,0.11928742148292573,0,0.11328124999999999,64500.0,0.0,29,0.007421875,45000.0,0.0,23,0.0044921875,36000.0,0.0,20,0.0029296875,19500.0,0.0,10
1122,1122,111000.0,111000.0,0.0,74,74,0,0.0,0.1072265625,0.027685546874999998,0.04593610800366276,0.2664601306863212,0.8832258064516129,0.20270270270269952,74,72005.9061842309,6379.657408218831,187774.95234502107,189318.43505803487,189921.73249835148,189988.76554727554,0,0.02702383766611336,0,0.1072265625,42000.0,0.0,29,0.0029296875,31500.0,0.0,24,0.0005859375,22500.0,0.0,19,0.0,15000.0,0.0,13
1123,1123,114000.0,114000.0,0.0,76,76,0,0.0,0.1072265625,0.026806640625,0.04643046354273992,0.2500139892014973,0.87409200968523,0.21052631578947056,76,73205.7649760703,6523.514533821493,189305.67257672548,190711.19375834055,191065.70239216107,191105.09224036336,0,0.04358394529959336,0,0.1072265625,43500.0,0.0,29,0.0,31500.0,0.0,26,0.0,25500.0,0.0,18,0.0,13500.0,0.0,9
1124,1124,162000.0,162000.0,0.0,108,108,0,0.0,0.119921875,0.033642578125,0.049832516543393705,0.3130818501019598,0.8720095693779905,0.21296296296296058,108,76758.64878298811,6693.88659754768,195003.08296066188,197047.66772395483,197308.78658262567,197335.13332946599,0,0.11960863909502983,0,0.119921875,63000.0,0.0,29,0.0068359375,45000.0,0.0,23,0.0048828125,33000.0,0.0,17,0.0029296875,21000.0,0.0,11
1125,1125,114000.0,114000.0,0.0,76,76,0,0.0,0.11484375,0.029296874999999997,0.04939456600310165,0.26024490362350555,0.8605482717520858,0.2236842105263126,76,79437.3535459421,6849.894873671234,198673.3957703337,200121.24545584433,200424.34498730954,200458.0227130279,0,0.044206082260609264,0,0.11484375,45000.0,0.0,30,0.0017578124999999998,31500.0,0.0,25,0.0005859375,24000.0,0.0,20,0.0,13500.0,0.0,12
1126,1126,112500.0,112500.0,0.0,75,75,0,0.0,0.1142578125,0.028564453125,0.04947508410291959,0.25001312832002504,0.8750777846919726,0.20999999999999686,75,79942.35678898166,6708.624177277088,203814.98049550355,205073.01139975621,205580.09163105144,205636.43387897313,0,0.04632251254385623,0,0.1142578125,43500.0,0.0,30,0.0,31500.0,0.0,24,0.0,22500.0,0.0,16,0.0,15000.0,0.0,10
1127,1127,160500.0,160500.0,0.0,107,107,0,0.0,0.125,0.03466796875,0.052182167374678345,0.3062203863443081,0.8629032258064516,0.22196261682242757,107,81733.95635157956,5918.140463165939,206912.54011743216,209742.10796991945,209963.54229912438,209984.2858696729,0,0.12222018108187938,0,0.125,63000.0,0.0,31,0.0068359375,45000.0,0.0,23,0.0048828125,33000.0,0.0,17,0.001953125,19500.0,0.0,11
1128,1128,114000.0,114000.0,0.0,76,76,0,0.0,0.120703125,0.030615234374999998,0.052017218270025874,0.25728841311690964,0.8667466986794717,0.21710526315789158,76,85238.46667850802,6220.327377967536,214883.08086534776,215616.43756224588,215705.5008407492,215715.39676058292,0,0.0472830495616094,0,0.120703125,45000.0,0.0,30,0.0017578124999999998,31500.0,0.0,25,0.0,22500.0,0.0,20,0.0,15000.0,0.0,12
1129,1129,115500.0,115500.0,0.0,77,77,0,0.0,0.1216796875,0.030419921875,0.052688850249775904,0.2500123275491412,0.8543227665706052,0.23051948051947724,77,85177.2714051613,6756.0517450124025,216183.18750732095,217185.2657410288,217312.44128653937,217326.57190270722,0,0.055335877402051,0,0.1216796875,45000.0,0.0,29,0.0,34500.0,0.0,26,0.0,22500.0,0.0,15,0.0,13500.0,0.0,9
1130,1130,162000.0,162000.0,0.0,108,108,0,0.0,0.13300781250000002,0.036425781250000004,0.055780186576216646,0.2989539865831804,0.8720095693779905,0.21296296296296058,108,87369.06423232236,6596.565905097872,222773.54522390105,224822.94739535786,225272.33712672914,225323.1496688053,0,0.12418874408363069,0,0.13300781250000002,63000.0,0.0,30,0.005859375,45000.0,0.0,24,0.0048828125,33000.0,0.0,17,0.001953125,21000.0,0.0,12
1131,1131,111000.0,111000.0,0.0,74,74,0,0.0,0.1271484375,0.032080078124999994,0.0548898278365004,0.254615840176448,0.8753196930946292,0.2094594594594561,74,83147.32409367035,6174.278475109488,224605.66220159156,225871.30908206722,225871.5752319223,225871.6048041284,0,0.03334398817038624,0,0.1271484375,40500.0,0.0,29,0.001171875,34500.0,0.0,27,0.0,22500.0,0.0,20,0.0,13500.0,0.0,11
1132,1132,118500.0,118500.0,0.0,79,79,0,0.0,0.130078125,0.032812499999999994,0.05615837263830578,0.2545118952841139,0.8392953200645509,0.24367088607594622,79,93139.12377195833,6637.749002374709,227676.3431431219,229009.81080390216,229548.6121211019,229608.4789341241,0,0.07444418549704017,0,0.130078125,48000.0,0.0,29,0.001171875,34500.0,0.0,23,0.0,22500.0,0.0,15,0.0,13500.0,0.0,9
1133,1133,153000.0,153000.0,0.0,102,102,0,0.0,0.1357421875,0.0359375,0.05764548431206269,0.2798830340615307,0.8852961198093942,0.20098039215686025,102,87045.55528674611,6503.768930360675,230266.6652979549,231184.90170583143,232189.95163461706,232302.75706196576,0,0.10826309514478423,0,0.1357421875,57000.0,0.0,31,0.0041015625,43500.0,0.0,26,0.00390625,33000.0,0.0,18,0.0,19500.0,0.0,13
1134,1134,115500.0,115500.0,0.0,77,77,0,0.0,0.1359375,0.0345703125,0.05853219422873593,0.25862560874330326,0.8369565217391305,0.24350649350649034,77,98800.6459530769,6928.7262855917215,236515.44880099446,238426.58009500534,238898.3006911618,238950.71409073472,0,0.07041799014707471,0,0.1359375,48000.0,0.0,29,0.00234375,31500.0,0.0,22,0.0,22500.0,0.0,19,0.0,13500.0,0.0,9
1135,1135,126000.0,126000.0,0.0,84,84,0,0.0,0.1357421875,0.0357421875,0.05773607305731901,0.277058246844842,0.8990825688073395,0.18452380952380665,84,82739.28455249868,5462.050272863358,236811.32305116652,238414.34544169068,239004.93900218522,239070.56050890684,0,0.05794871770970611,0,0.1357421875,43500.0,0.0,28,0.00234375,39000.0,0.0,26,0.0029296875,27000.0,0.0,15,0.001953125,16500.0,0.0,9
1136,1136,148500.0,148500.0,0.0,99,99,0,0.0,0.14609375,0.038427734375,0.062174962759217696,0.2764087555538895,0.8320033955857385,0.24494949494949236,99,103534.18432885288,7130.553342610598,242832.9399606332,244257.45671397386,244604.9020628802,244643.50710164756,0,0.134086698566271,0,0.14609375,63000.0,0.0,31,0.0042968749999999995,39000.0,0.0,24,0.002734375,28500.0,0.0,18,0.0005859375,18000.0,0.0,13
1137,1137,109500.0,109500.0,0.0,73,73,0,0.0,0.1412109375,0.035595703124999996,0.060978860756806516,0.25415623175401814,0.8701828870019594,0.215753424657531,73,94519.87652905102,6551.294967167079,244077.3966606021,245171.74939774067,245579.3108193525,245624.59542175382,0,0.04817789132102746,0,0.1412109375,42000.0,0.0,29,0.001171875,31500.0,0.0,25,0.0,22500.0,0.0,19,0.0,13500.0,0.0,10
1138,1138,157500.0,157500.0,0.0,105,105,0,0.0,0.1529296875,0.042675781249999996,0.06366715677016124,0.31000957776659466,0.8610590440487348,0.2214285714285691,105,100171.86734644331,6695.0699986591935,248779.60546521694,250430.2360853833,251168.29329105586,251252.80365894735,0,0.1329097668443131,0,0.1529296875,63000.0,0.0,30,0.00703125,42000.0,0.0,22,0.0068359375,33000.0,0.0,15,0.00390625,19500.0,0.0,9
1139,1139,112500.0,112500.0,0.0,75,75,0,0.0,0.14921875,0.038623046875000004,0.0638618677006061,0.26781655288286915,0.8435812837432514,0.23666666666666347,75,105672.9126189355,7183.124393105507,254104.669008556,254951.96729350777,255187.00436532567,255213.11959552765,0,0.06603174427306704,0,0.14921875,46500.0,0.0,30,0.0029296875,30000.0,0.0,23,0.00234375,22500.0,0.0,18,0.0,13500.0,0.0,13
1140,1140,108000.0,108000.0,0.0,72,72,0,0.0,0.14765625,0.037207031249999994,0.06376968079997777,0.25397482986027803,0.8594164456233422,0.22222222222221877,72,104857.29559342739,6773.971836492419,258008.7071308937,259231.039674707,259449.12114823537,259473.35242307186,0,0.06216129444550443,0,0.14765625,43500.0,0.0,31,0.001171875,28500.0,0.0,22,0.0,22500.0,0.0,19,0.0,13500.0,0.0,9
1141,1141,159000.0,159000.0,0.0,106,106,0,0.0,0.1603515625,0.044775390624999994,0.06674465346622832,0.31036123286882494,0.8621853898096992,0.22169811320754484,106,104589.27404250127,6730.036102958024,261829.28281445988,264066.6659028906,264950.5479599983,265048.695429489,0,0.13904834600129345,0,0.1603515625,63000.0,0.0,29,0.0080078125,43500.0,0.0,22,0.0068359375,33000.0,0.0,15,0.00390625,19500.0,0.0,9
1142,1142,109500.0,109500.0,0.0,73,73,0,0.0,0.1546875,0.03955078125,0.06647938011403746,0.2614210568587804,0.8501914486279515,0.22945205479451714,73,110468.28599184098,6058.14164082706,268002.055693467,269377.50644046697,269929.6038958459,269990.94805755466,0,0.06556570000402454,0,0.1546875,45000.0,0.0,31,0.00234375,28500.0,0.0,24,0.001171875,22500.0,0.0,20,0.0,13500.0,0.0,13
